Starting at Tue Feb  4 04:43:44 AM CET 2025
Running on hosts: cg11
Running on 1 nodes.
Running on 48 processors.
SLURM JobID 1082550 processors.
Node has 48 processors.
Node has  total memory.
Node has 10600 memory per cpu.
Current working directory is /lunarc/nobackup/projects/lu2024-17-38/fu6315ma/training/mnist
Current path is /lunarc/nobackup/projects/lu2024-17-38/fu6315ma/.venv/bin:/sw/pkg/gfxlauncher:/home/fu6315ma/.vscode-server/cli/servers/Stable-cd4ee3b1c348a13bafd8f9ad8060705f6d4b9cba/server/bin/remote-cli:/sw/pkg/gfxlauncher:/home/fu6315ma/.local/bin:/home/fu6315ma/bin:/sw/pkg/gfxlauncher:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:~/bin:.:/sw/pkg/lunarc/bin:/sw/pkg/slurm/local/bin:/opt/thinlinc/bin:/opt/thinlinc/sbin:~/bin:.:/sw/pkg/lunarc/bin:/sw/pkg/slurm/local/bin:~/bin:.:/sw/pkg/lunarc/bin:/sw/pkg/slurm/local/bin
2025-02-04 04:43:44: Training started (directory: /lunarc/nobackup/projects/lu2024-17-38/fu6315ma/training/mnist)\n
cuda
Train:  torch.Size([60000, 784]) torch.Size([60000, 10])
Test:  torch.Size([10000, 784]) torch.Size([10000, 10])
[I 2025-02-04 04:44:12,559] A new study created in memory with name: no-name-fcbd9d3f-c010-493f-9475-7ebdf0d3725d
checkpoint directory created: ./model
saving model version 0.0
Trial 0: {'depth': 1, 'width_0': 20, 'optimizer': 'LBFGS', 'lr': 0.0032015764455115437, 'lambda': 6.290853138301407e-06, 'loss_fn': 'L2'}

description:   0%|                                                          | 0/100 [00:00<?, ?it/s]
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2602/3000 [1:40:07<15:46,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2603/3000 [1:40:07<15:36,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2603/3000 [1:40:09<15:36,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2604/3000 [1:40:09<15:58,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2604/3000 [1:40:11<15:58,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2605/3000 [1:40:11<15:06,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2605/3000 [1:40:14<15:06,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2606/3000 [1:40:14<15:33,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2606/3000 [1:40:16<15:33,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2607/3000 [1:40:16<15:08,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2607/3000 [1:40:18<15:08,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2608/3000 [1:40:18<15:15,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2608/3000 [1:40:21<15:15,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2609/3000 [1:40:21<15:16,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2609/3000 [1:40:23<15:16,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2610/3000 [1:40:23<14:57,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2610/3000 [1:40:25<14:57,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2611/3000 [1:40:25<15:23,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2611/3000 [1:40:27<15:23,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2612/3000 [1:40:27<14:25,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2612/3000 [1:40:30<14:25,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2613/3000 [1:40:30<15:08,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2613/3000 [1:40:32<15:08,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2614/3000 [1:40:32<14:36,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2614/3000 [1:40:35<14:36,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.81e+02 | :  87%|▊| 2615/3000 [1:40:35<15:13,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2615/3000 [1:40:37<15:13,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2616/3000 [1:40:37<14:25,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2616/3000 [1:40:39<14:25,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2617/3000 [1:40:39<14:31,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2617/3000 [1:40:41<14:31,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2618/3000 [1:40:41<14:37,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2618/3000 [1:40:44<14:37,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2619/3000 [1:40:44<14:45,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2619/3000 [1:40:46<14:45,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2620/3000 [1:40:46<14:45,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2620/3000 [1:40:48<14:45,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2621/3000 [1:40:48<14:07,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2621/3000 [1:40:51<14:07,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2622/3000 [1:40:51<14:46,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2622/3000 [1:40:52<14:46,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2623/3000 [1:40:52<13:44,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2623/3000 [1:40:55<13:44,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2624/3000 [1:40:55<14:31,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  87%|▊| 2624/3000 [1:40:57<14:31,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2625/3000 [1:40:57<13:33,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2625/3000 [1:40:59<13:33,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2626/3000 [1:40:59<14:15,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2626/3000 [1:41:02<14:15,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2627/3000 [1:41:02<13:52,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2627/3000 [1:41:04<13:52,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2628/3000 [1:41:04<14:29,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2628/3000 [1:41:06<14:29,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2629/3000 [1:41:06<13:54,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2629/3000 [1:41:08<13:54,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2630/3000 [1:41:08<13:58,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2630/3000 [1:41:11<13:58,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2631/3000 [1:41:11<14:18,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2631/3000 [1:41:13<14:18,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2632/3000 [1:41:13<14:05,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2632/3000 [1:41:16<14:05,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2633/3000 [1:41:16<14:28,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2633/3000 [1:41:18<14:28,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2634/3000 [1:41:18<13:37,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2634/3000 [1:41:20<13:37,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2635/3000 [1:41:20<14:20,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2635/3000 [1:41:22<14:20,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2636/3000 [1:41:22<13:50,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2636/3000 [1:41:25<13:50,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2637/3000 [1:41:25<14:09,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2637/3000 [1:41:27<14:09,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2638/3000 [1:41:27<14:01,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2638/3000 [1:41:29<14:01,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2639/3000 [1:41:29<13:54,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2639/3000 [1:41:32<13:54,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2640/3000 [1:41:32<14:14,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2640/3000 [1:41:34<14:14,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2641/3000 [1:41:34<13:37,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2641/3000 [1:41:36<13:37,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2642/3000 [1:41:36<13:59,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2642/3000 [1:41:39<13:59,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2643/3000 [1:41:39<13:57,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2643/3000 [1:41:41<13:57,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2644/3000 [1:41:41<14:06,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2644/3000 [1:41:43<14:06,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2645/3000 [1:41:43<13:45,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2645/3000 [1:41:46<13:45,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2646/3000 [1:41:46<13:39,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2646/3000 [1:41:48<13:39,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2647/3000 [1:41:48<13:52,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2647/3000 [1:41:51<13:52,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2648/3000 [1:41:51<14:01,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2648/3000 [1:41:53<14:01,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2649/3000 [1:41:53<13:43,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2649/3000 [1:41:55<13:43,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2650/3000 [1:41:55<13:35,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2650/3000 [1:41:58<13:35,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2651/3000 [1:41:58<13:44,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2651/3000 [1:42:00<13:44,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2652/3000 [1:42:00<13:40,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2652/3000 [1:42:03<13:40,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2653/3000 [1:42:03<13:54,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2653/3000 [1:42:05<13:54,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2654/3000 [1:42:05<13:09,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2654/3000 [1:42:07<13:09,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2655/3000 [1:42:07<13:36,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  88%|▉| 2655/3000 [1:42:09<13:36,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2656/3000 [1:42:09<13:24,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2656/3000 [1:42:12<13:24,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2657/3000 [1:42:12<13:33,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2657/3000 [1:42:14<13:33,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2658/3000 [1:42:14<13:27,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2658/3000 [1:42:16<13:27,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2659/3000 [1:42:16<13:01,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2659/3000 [1:42:19<13:01,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2660/3000 [1:42:19<13:23,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2660/3000 [1:42:21<13:23,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2661/3000 [1:42:21<12:41,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2661/3000 [1:42:23<12:41,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2662/3000 [1:42:23<13:18,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2662/3000 [1:42:26<13:18,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2663/3000 [1:42:26<12:49,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2663/3000 [1:42:28<12:49,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2664/3000 [1:42:28<13:13,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2664/3000 [1:42:30<13:13,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2665/3000 [1:42:30<12:42,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2665/3000 [1:42:32<12:42,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2666/3000 [1:42:32<12:37,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2666/3000 [1:42:35<12:37,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2667/3000 [1:42:35<12:53,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2667/3000 [1:42:37<12:53,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2668/3000 [1:42:37<12:51,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2668/3000 [1:42:39<12:51,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2669/3000 [1:42:39<12:30,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2669/3000 [1:42:42<12:30,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2670/3000 [1:42:42<12:37,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2670/3000 [1:42:44<12:37,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2671/3000 [1:42:44<12:04,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2671/3000 [1:42:46<12:04,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2672/3000 [1:42:46<12:44,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2672/3000 [1:42:48<12:44,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2673/3000 [1:42:48<11:40,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2673/3000 [1:42:51<11:40,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2674/3000 [1:42:51<12:25,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2674/3000 [1:42:53<12:25,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2675/3000 [1:42:53<12:07,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2675/3000 [1:42:55<12:07,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2676/3000 [1:42:55<12:36,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2676/3000 [1:42:57<12:36,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2677/3000 [1:42:57<12:05,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2677/3000 [1:43:00<12:05,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2678/3000 [1:43:00<12:10,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2678/3000 [1:43:02<12:10,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2679/3000 [1:43:02<12:18,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2679/3000 [1:43:04<12:18,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2680/3000 [1:43:04<11:57,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2680/3000 [1:43:07<11:57,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2681/3000 [1:43:07<12:24,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2681/3000 [1:43:09<12:24,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2682/3000 [1:43:09<11:56,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2682/3000 [1:43:11<11:56,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2683/3000 [1:43:11<12:33,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2683/3000 [1:43:13<12:33,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2684/3000 [1:43:13<11:37,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  89%|▉| 2684/3000 [1:43:16<11:37,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2685/3000 [1:43:16<12:09,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2685/3000 [1:43:18<12:09,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2686/3000 [1:43:18<12:00,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2686/3000 [1:43:21<12:00,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2687/3000 [1:43:21<12:16,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2687/3000 [1:43:23<12:16,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2688/3000 [1:43:23<12:03,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2688/3000 [1:43:25<12:03,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2689/3000 [1:43:25<11:44,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2689/3000 [1:43:27<11:44,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2690/3000 [1:43:27<12:08,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2690/3000 [1:43:30<12:08,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2691/3000 [1:43:30<11:55,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2691/3000 [1:43:32<11:55,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2692/3000 [1:43:32<11:58,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2692/3000 [1:43:34<11:58,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2693/3000 [1:43:34<11:45,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2693/3000 [1:43:37<11:45,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2694/3000 [1:43:37<11:49,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2694/3000 [1:43:39<11:49,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2695/3000 [1:43:39<11:48,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2695/3000 [1:43:41<11:48,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2696/3000 [1:43:41<11:49,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2696/3000 [1:43:44<11:49,  
| train_loss: 1.49e+00 | test_loss: 1.49e+00 | reg: 1.80e+02 | :  90%|▉| 2697/3000 [1:43:44<12:03,  
